"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 06- 22","24.8877","23.5827","25.0060","23.3834","","5.78%"
"2023- 06- 21","23.5273","23.5715","23.7155","23.3689","","-0.10%"
"2023- 06- 20","23.5506","23.6109","23.7517","23.4412","","-0.25%"
"2023- 06- 19","23.6085","23.5800","23.7725","23.4298","","-0.03%"
"2023- 06- 16","23.6154","23.6601","23.7790","23.4510","","-0.18%"
"2023- 06- 15","23.6576","23.5641","23.7736","23.4322","","0.46%"
"2023- 06- 14","23.5483","23.6315","23.7662","23.3774","","-0.31%"
"2023- 06- 13","23.6215","23.6259","23.8066","23.3890","","0.00%"
"2023- 06- 12","23.6208","23.3994","23.7932","23.3771","","1.08%"
"2023- 06- 09","23.3673","23.1251","23.6189","23.0534","","1.06%"
"2023- 06- 08","23.1219","23.2480","23.5260","23.0164","","-0.53%"
"2023- 06- 07","23.2458","21.5740","23.3885","21.5734","","7.76%"
"2023- 06- 06","21.5719","21.2618","21.6451","21.1910","","1.47%"
"2023- 06- 05","21.2590","21.0019","21.3547","20.9089","","1.43%"
"2023- 06- 02","20.9589","20.8084","21.0292","20.6590","","0.77%"
"2023- 06- 01","20.7988","20.7993","20.9356","20.6165","","0.01%"
"2023- 05- 31","20.7973","20.4868","20.8990","20.3840","","1.60%"
"2023- 05- 30","20.4706","20.1042","20.5428","20.0380","","1.88%"
"2023- 05- 29","20.0919","19.9977","20.2169","19.8875","","0.81%"
"2023- 05- 26","19.9309","19.9394","20.1728","19.8120","","-0.01%"
"2023- 05- 25","19.9319","19.8967","20.0404","19.7805","","0.21%"
"2023- 05- 24","19.8897","19.8584","20.0028","19.7365","","0.22%"
"2023- 05- 23","19.8458","19.8302","20.3130","19.7165","","0.08%"
"2023- 05- 22","19.8308","19.8235","20.1600","19.6707","","0.23%"
"2023- 05- 19","19.7860","19.7982","19.9171","19.6405","","0.01%"
"2023- 05- 18","19.7844","19.7554","19.9020","19.6199","","0.21%"
"2023- 05- 17","19.7422","19.7260","19.8715","19.5788","","0.10%"
"2023- 05- 16","19.7229","19.6699","19.8290","19.5696","","0.36%"
"2023- 05- 15","19.6520","19.6140","19.7804","19.4798","","0.47%"
"2023- 05- 12","19.5600","19.5595","19.7355","19.4123","","0.10%"
"2023- 05- 11","19.5404","19.5443","19.7001","19.4249","","0.01%"
"2023- 05- 10","19.5378","19.5210","19.6588","19.3785","","0.19%"
"2023- 05- 09","19.5016","19.5075","19.6248","19.3993","","0.01%"
"2023- 05- 08","19.4994","19.5000","19.6313","19.3624","","-0.09%"
"2023- 05- 05","19.5172","19.4961","19.6155","19.3750","","0.13%"
"2023- 05- 04","19.4926","19.4753","19.5942","19.3630","","0.18%"
"2023- 05- 03","19.4581","19.4704","19.5849","19.3638","","0.06%"
"2023- 05- 02","19.4461","19.4573","19.5755","19.3490","","0.09%"
"2023- 05- 01","19.4282","19.4425","19.5413","19.3490","","-0.10%"
"2023- 04- 28","19.4478","19.4364","19.5609","19.3323","","0.07%"
"2023- 04- 27","19.4341","19.4231","19.5485","19.3115","","0.19%"
"2023- 04- 26","19.3972","19.4271","19.5385","19.3165","","-0.14%"
"2023- 04- 25","19.4245","19.3780","19.5270","19.2935","","0.07%"
"2023- 04- 24","19.4109","19.4042","19.5015","19.3033","","0.19%"
"2023- 04- 21","19.3741","19.4050","19.4865","19.3118","","-0.14%"
"2023- 04- 20","19.4010","19.3982","19.5086","19.2950","","0.08%"
"2023- 04- 19","19.3855","19.3874","19.5235","19.2868","","0.00%"
"2023- 04- 18","19.3857","19.3936","19.5091","19.2760","","0.00%"
"2023- 04- 17","19.3861","19.3653","19.5148","19.2652","","0.21%"
"2023- 04- 14","19.3446","19.3323","19.4725","19.2355","","0.16%"
"2023- 04- 13","19.3132","19.3128","19.4436","19.2232","","0.05%"
"2023- 04- 12","19.3030","19.2879","19.4079","19.1945","","0.12%"
"2023- 04- 11","19.2803","19.2758","19.3878","19.1780","","0.05%"
"2023- 04- 10","19.2707","19.2485","19.3696","19.1545","","0.22%"
"2023- 04- 07","19.2283","19.2518","19.3592","19.1357","","-0.09%"
"2023- 04- 06","19.2454","19.2444","19.5240","19.1507","","0.03%"
"2023- 04- 05","19.2394","19.2180","19.3483","19.1166","","0.17%"
"2023- 04- 04","19.2062","19.1952","19.3202","19.0923","","0.16%"
"2023- 04- 03","19.1749","19.1863","19.2932","19.0898","","0.09%"
"2023- 03- 31","19.1582","19.1726","19.2887","19.0660","","-0.05%"
"2023- 03- 30","19.1676","19.1385","19.2720","19.0386","","0.29%"
"2023- 03- 29","19.1126","19.1164","19.2393","19.0187","","0.01%"
"2023- 03- 28","19.1115","19.0922","19.2281","19.0009","","0.11%"
"2023- 03- 27","19.0898","19.0589","19.1880","18.9700","","0.23%"
"2023- 03- 24","19.0457","19.0392","19.2557","18.9500","","0.22%"
"2023- 03- 23","19.0046","19.0427","19.1469","18.9163","","-0.17%"
"2023- 03- 22","19.0371","19.0317","19.1353","18.9294","","0.12%"
"2023- 03- 21","19.0150","19.0091","19.1236","18.8022","","0.09%"
"2023- 03- 20","18.9983","19.0111","19.1090","18.9035","","-0.06%"
"2023- 03- 17","19.0095","19.0027","19.1043","18.9030","","0.18%"
"2023- 03- 16","18.9761","18.9888","19.1400","18.6445","","0.01%"
"2023- 03- 15","18.9746","18.9750","19.3368","18.8780","","0.00%"
"2023- 03- 14","18.9747","18.9693","19.1220","18.8040","","0.04%"
"2023- 03- 13","18.9664","18.9548","19.1120","18.7880","","0.06%"
"2023- 03- 10","18.9551","18.9522","19.0727","18.8230","","0.04%"
"2023- 03- 09","18.9479","18.9368","19.0595","18.8237","","0.12%"
"2023- 03- 08","18.9257","18.9219","19.0535","18.8202","","0.19%"
"2023- 03- 07","18.8901","18.8995","19.0373","18.7871","","-0.04%"
"2023- 03- 06","18.8974","18.8244","18.9994","18.7585","","0.41%"
"2023- 03- 03","18.8195","18.8648","18.9881","18.7062","","-0.24%"
"2023- 03- 02","18.8639","18.8845","18.9804","18.7804","","-0.08%"
"2023- 03- 01","18.8795","18.8847","18.9678","18.7855","","0.02%"
"2023- 02- 28","18.8761","18.8839","19.0166","18.7715","","-0.02%"
"2023- 02- 27","18.8793","18.8620","19.0019","18.7587","","0.06%"
"2023- 02- 24","18.8676","18.8813","18.9707","18.7621","","-0.02%"
"2023- 02- 23","18.8721","18.8702","18.9592","18.7750","","0.13%"
"2023- 02- 22","18.8467","18.8715","18.9584","18.7509","","-0.07%"
"2023- 02- 21","18.8608","18.8748","18.9641","18.7568","","-0.06%"
"2023- 02- 20","18.8727","18.8590","18.9583","18.7494","","0.25%"
"2023- 02- 17","18.8247","18.8481","18.9541","18.7475","","-0.07%"
"2023- 02- 16","18.8380","18.8513","18.9431","18.7472","","0.01%"
"2023- 02- 15","18.8359","18.8395","19.0370","18.7355","","0.02%"
"2023- 02- 14","18.8315","18.8390","18.9309","18.7367","","0.01%"
"2023- 02- 13","18.8288","18.8155","18.9211","18.7157","","0.10%"
"2023- 02- 10","18.8107","18.8286","18.9254","18.7248","","-0.05%"
"2023- 02- 09","18.8199","18.8290","18.9139","18.7348","","-0.02%"
"2023- 02- 08","18.8232","18.8249","18.9230","18.7309","","0.05%"
"2023- 02- 07","18.8146","18.8258","18.9179","18.7215","","0.00%"
"2023- 02- 06","18.8137","18.8207","18.9170","18.7122","","-0.03%"
"2023- 02- 03","18.8186","18.8067","18.9217","18.7189","","0.14%"
"2023- 02- 02","18.7920","18.8067","18.8968","18.7143","","-0.02%"
"2023- 02- 01","18.7964","18.8115","18.9091","18.7140","","-0.05%"
"2023- 01- 31","18.8064","18.7903","18.9014","18.6956","","0.11%"
"2023- 01- 30","18.7851","18.8110","18.9114","18.6870","","-0.12%"
"2023- 01- 27","18.8079","18.8039","18.8930","18.7101","","0.06%"
"2023- 01- 26","18.7963","18.7973","18.8945","18.7055","","0.11%"
"2023- 01- 25","18.7753","18.8267","18.9004","18.7074","","-0.25%"
"2023- 01- 24","18.8230","18.8113","18.8939","18.5960","","0.09%"
"2023- 01- 23","18.8052","18.7611","18.9013","18.6800","","0.25%"
"2023- 01- 20","18.7579","18.7602","18.9004","18.6820","","0.00%"
"2023- 01- 19","18.7578","18.7621","18.8766","18.6785","","-0.01%"
"2023- 01- 18","18.7588","18.7526","18.8760","18.6705","","0.27%"
"2023- 01- 17","18.7083","18.7914","18.8759","18.6634","","-0.46%"
"2023- 01- 16","18.7956","18.8027","18.8914","18.6900","","0.08%"
"2023- 01- 13","18.7806","18.7808","18.8816","18.6825","","0.05%"
"2023- 01- 12","18.7709","18.7775","18.8655","18.6700","","-0.02%"
"2023- 01- 11","18.7754","18.7782","18.8827","18.6704","","0.01%"
"2023- 01- 10","18.7738","18.7757","18.8652","18.5917","","0.05%"
"2023- 01- 09","18.7652","18.7349","18.8731","18.6280","","0.07%"
"2023- 01- 06","18.7524","18.7647","18.8682","18.6402","","-0.05%"
"2023- 01- 05","18.7616","18.7439","18.8535","18.6455","","0.12%"
"2023- 01- 04","18.7387","18.7292","18.8304","18.6346","","0.15%"
"2023- 01- 03","18.7108","18.7148","18.8168","18.6084","","-0.01%"
"2023- 01- 02","18.7120","18.6985","18.8157","18.5790","","0.13%"
